# Total spectrum for each channel 
545.326	545.326	545.326	545.327	545.327	545.327	545.328	545.328	545.328	545.329	545.329	545.33	545.331	545.331	545.332	545.333	545.333	545.334	545.335	545.336	545.337	545.339	545.34	545.342	545.343	545.345	545.347	545.349	545.351	545.354	545.356	545.359	545.362	545.366	545.37	545.374	545.378	545.383	545.389	545.395	545.401	545.408	545.416	545.424	545.433	545.444	545.455	545.467	545.481	545.496	545.512	545.531	545.553	545.578	545.608	545.645	545.695	545.762	545.856	545.992	546.186	546.46	546.834	547.325	547.939	548.664	549.469	550.302	551.098	551.788	552.319	552.664	552.83	552.862	552.833	552.833	552.957	553.308	554.008	555.226	557.222	560.382	565.242	572.463	582.767	596.791	614.91	637.037	662.48	689.902	717.433	742.949	764.45	780.452	790.26	794.045	792.688	787.439	779.524	769.815	758.681	746.053	731.649	715.252	696.944	677.206	656.862	636.913	618.327	601.855	587.93	576.653	567.855	561.197	556.27	552.678	550.081	548.213	546.878	545.934	545.278	544.833	544.541	544.357	544.247	544.186	544.156	544.146	544.147	544.156	544.169	544.185	544.204	544.224	544.247	544.271	544.297	544.326	544.357	544.39	544.426	544.464	544.506	544.551	544.6	544.652	544.709	544.77	544.836	544.907	544.984	545.067	545.157	545.253	545.358	545.47	545.592	545.723	545.865	546.018	546.182	546.36	546.553	546.76	546.984	547.225	547.486	547.768	548.071	548.399	548.753	549.135	549.547	549.992	550.472	550.99	551.55	552.153	552.805	553.508	554.267	555.087	555.971	556.925	557.955	559.067	560.267	561.562	562.96	564.469	566.097	567.855	569.752	571.799	574.009	576.394	578.968	581.746	584.745	587.982	591.476	595.248	599.322	603.726	608.497	613.693	619.409	625.827	633.297	642.507	654.768	672.503	700.008	744.577	818.002	938.39	1132.04	1434.87	1892.69	2559.3	3491.59	4741.14	6342.47	8299.57	10573.1	13072	15652.7	18128.8	20291.5	21937.7	22901.6	23082.6	22463.1	21112	19173.5	16842.6	14334.2	11852	9563.25	7583.13	5970.06	4730.8	3831.91	3214.32	2807.73	2542.67	2359.05	2210.91	2067.94	1914.33	1745.97	1566.82	1385.23	1210.71	1051.61	913.735	799.913	710.206	642.596	593.799	560.033	537.612	523.315	514.555	509.393	506.469	504.874	504.037	503.615	503.409	503.312	503.269	503.25	503.242	503.239	503.238	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.237	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.238	503.239	503.239	503.239	503.239	503.239	503.239	503.239	503.239	503.24	503.24	503.24	503.24	503.24	503.24	503.241	503.241	503.241	503.241	503.242	503.242	503.242	503.243	503.243	503.243	503.244	503.244	503.245	503.245	503.246	503.246	503.247	503.248	503.248	503.249	503.25	503.25	503.251	503.252	503.253	503.254	503.255	503.256	503.257	503.259	503.26	503.262	503.263	503.265	503.266	503.268	503.27	503.272	503.274	503.277	503.279	503.282	503.285	503.288	503.291	503.294	503.298	503.301	503.305	503.31	503.314	503.319	503.324	503.329	503.335	503.341	503.348	503.355	503.362	503.37	503.378	503.387	503.396	503.406	503.416	503.427	503.439	503.452	503.465	503.479	503.494	503.51	503.527	503.545	503.564	503.585	503.606	503.629	503.654	503.68	503.707	503.736	503.767	503.8	503.835	503.872	503.911	503.953	503.998	504.045	504.095	504.148	504.205	504.265	504.329	504.396	504.468	504.545	504.626	504.712	504.804	504.901	505.004	505.114	505.23	505.354	505.485	505.625	505.773	505.93	506.097	506.274	506.463	506.663	506.876	507.101	507.341	507.596	507.866	508.153	508.458	508.782	509.126	509.492	509.88	510.292	510.73	511.195	511.688	512.213	512.77	513.361	513.989	514.656	515.365	516.117	516.916	517.765	518.666	519.624	520.64	521.72	522.867	524.085	525.378	526.752	528.21	529.76	531.405	533.153	535.009	536.98	539.074	541.297	543.658	546.166	548.83	551.658	554.663	557.853	561.242	564.84	568.662	572.721	577.032	581.611	586.473	591.637	597.122	602.947	609.133	615.703	622.68	630.091	637.961	646.32	655.197	664.625	674.638	685.272	696.565	708.56	721.299	734.828	749.196	764.456	780.662	797.874	816.154	835.568	856.187	878.085	901.341	926.04	952.272	980.131	1009.72	1041.14	1074.52	1109.96	1147.61	1187.61	1230.1	1275.28	1323.36	1374.62	1429.46	1488.5	1552.74	1623.88	1704.75	1800.2	1918.26	2072.03	2282.42	2581.85	3019.29	3666.42	4625.01	6034.8	8080.89	10999.3	15078.6	20654.8	28098	37787.7	50076.8	65244.5	83441.8	104635	128555	154663	182138	209902	236672	261053	281654	297219	306749	309612	305609	294995	278458	257035	232013	204795	176772	149211	123167	99428.6	78501.7	60623.8	45800.7	33859.2	24503.8	17370.9	12075.4	8245.55	5546.39	3692.17	2450.46	1639.93	1124.42	805.257	613.306	501.638	439.379	406.81	391.704	386.698	387.492	391.657	397.896	405.584	414.535	424.886	437.11	452.098	471.347	497.256	533.536	585.769	662.117	774.158	937.819	1174.28	1510.76	1980.83	2624.25	3485.69	4612.47	6050.85	7841.03	10011	12570.1	15501.9	18759.7	22262.7	25896.4	29516.8	32958.1	36044.9	38606.4	40492.1	41585.9	41818.6	41174.2	39692.6	37464.5	34622.9	31329.4	27759.2	24085.8	20467.6	17037.1	13894.9	11107.2	8707.33	6699.54	5065.45	3770.53	2770.78	2018.36	1466.19	1070.95	795.011	607.162	482.549	402.122	351.769	321.378	303.923	294.666	290.503	289.459	290.312	292.328	295.079	298.324	301.934	305.844	310.027	314.473	319.187	324.178	329.458	335.044	340.952	347.2	353.809	360.798	368.19	376.008	384.276	393.02	402.268	412.048	422.392	433.332	444.902	457.14	470.083	483.774	498.26	513.591	529.827	547.043	565.337	584.849	605.794	628.506	653.533	681.759	714.623	754.423	804.777	871.263	962.292	1090.25	1272.91	1535.12	1910.67	2444.12	3192.46	4226.1	5628.8	7496.03	9931.27	13039.9	16920.2	21652.6	27286.6	33826.7	41220.8	49349.2	58020.3	66971.8	75879.4	84373.7	92064.3	98568.6	103543	106712	107896	107024	104144	99417.7	93103.8	85536.5	77094.8	68172.1	59145.7	50352.1	42068	34500	27781.8	21978	17093	13083.9	9873.74	7365.05	5451.4	4026.87	2992.74	2261.74	1760.06	1427.69	1217.64	1094.4	1032.2	1013.34	1026.68	1066.67	1132.75	1229.39	1366.69	1561.53	1839.4	2236.64	2803.19	3605.5	4729.2	6281.2	8390.41	11206.5	14895.6	19632.9	25591	32924.3	41750.3	52128.3	64038.3	77362	91868.9	107211	122928	138462	153191	166461	177642	186169	191592	193617	192132	187215	179128	168298	155276	140695	125215	109484	94087.2	79522.3	66175.3	54314.4	44091.4	35553.6	28660.2	23301.9	19321.4	16531.6	14731.4	13718.4	13298.2	13290.9	13535.7	13893.8	14249.6	14512.1	14614.9	14515.4	14193.8	13650.5	12903.4	11984.1	10933.3	9797.14	8622.45	7453.41	6328.54	5278.8	4326.55	3485.48	2761.26	2152.71	1653.37	1253.04	939.344	699.065	519.183	387.631	293.749	228.507	184.53	155.988	138.419	128.502	123.837	122.738	124.06	127.054	131.264	136.453	142.565	149.711	158.192	168.546	181.639	198.797	221.977	254.001	298.833	361.911	450.499	574.043	744.478	976.421	1287.18	1696.47	2225.77	2897.29	3732.34	4749.43	5961.81	7374.98	8984.1	10771.8	12706.9	14743.5	16822.3	18872.4	20815.2	22569.2	24055.7	25204.8	25961.3	26289.2	26175.2	25630.4	24689.4	23407.5	21857.2	20121.7	18289.5	16447.7	14676.4	13044.1	11604.2	10393.2	9430.18	8717.29	8241.99	7979.5	7895.99	7952.03	8106.03	8317.5	8550.01	8773.63	8966.72	9117.1	9222.33	9289.25	9332.69	9373.49	9435.89	9544.58	9721.67	9983.74	10339.4	10787.4	11316	11903	12517.1	13120	13669.5	14123.1	14441.2	14591.2	14549.7	14304.6	13856.3	13216.9	12409.2	11464.6	10420.3	9316.03	8191.41	7083.11	6022.79	5035.67	4139.87	3346.37	2659.56	2078.21	1596.63	1206.01	895.637	653.942	469.433	331.309	229.888	156.828	105.185	69.3598	44.9659	28.6602	17.9597	11.0647	6.70194	3.99101	2.33661	1.34496	0.761125	0.423469	0.231637	0.124571	0.0658633	0.0342367	0.0174969	0.00879123	0.00434269	0.00210906	0.00100702	0.000472726	0.000218172	9.89944e-005	4.41613e-005	1.93684e-005	8.35149e-006	3.54043e-006	1.47559e-006	6.04643e-007	2.43585e-007	9.64767e-008	3.75677e-008	1.43822e-008	5.41326e-009	2.00314e-009	7.28757e-010	2.6066e-010	9.16615e-011	3.16898e-011	1.07714e-011	3.59951e-012	1.18259e-012	3.81986e-013	1.21305e-013	3.78732e-014	1.16253e-014	3.50829e-015	1.0409e-015	3.03626e-016	8.70744e-017	2.45506e-017	6.8054e-018	1.85466e-018	4.96931e-019	1.30902e-019	3.39015e-020	8.63197e-021	2.16083e-021	5.31804e-022	1.28677e-022	3.06107e-023	7.15919e-024	1.64617e-024	3.72138e-025	8.27093e-026	1.80728e-026	3.88253e-027	8.2002e-028	1.70276e-028	3.47619e-029	6.97707e-030	1.37677e-030	2.67099e-031	5.09449e-032	9.55321e-033	1.76124e-033	3.19232e-034	5.68873e-035	9.96653e-036	1.71669e-036	2.9071e-037	4.84003e-038	7.92238e-039	1.27492e-039	2.01712e-040	3.1376e-041	4.79828e-042	7.21427e-043	1.0664e-043	1.54977e-044	2.21428e-045	3.11042e-046	4.29561e-047	5.83245e-048	7.78569e-049	1.02179e-049	1.3184e-050	1.67245e-051	2.08583e-052	2.55755e-053	3.08311e-054	3.65405e-055	4.25774e-056	4.87757e-057	5.49348e-058	6.08292e-059	6.6221e-060	7.08761e-061	7.45802e-062	7.71555e-063	7.84748e-064	7.84718e-065	7.71465e-066	7.45657e-067	7.08569e-068	6.61979e-069	6.08032e-070	5.49071e-071	4.87473e-072	4.25493e-073	3.65136e-074	3.0806e-075	2.55527e-076	2.08381e-077	1.6707e-078	1.31692e-079	1.02056e-080	7.77573e-082	5.82453e-083	4.28945e-084	3.10571e-085	2.21076e-086	1.54718e-087	1.06454e-088	7.20111e-090	4.78915e-091	3.13139e-092	2.01296e-093	1.2722e-094	7.90483e-096	4.82893e-097	2.90021e-098	1.71248e-099	9.94133e-101	5.6739e-102	3.18375e-103	1.75637e-104	9.52606e-106	5.0796e-107	2.66297e-108	1.37253e-109	6.95503e-111	3.46494e-112	1.69711e-113	8.17235e-115	3.86903e-116	1.80085e-117	8.24086e-119	3.70756e-120	1.63992e-121	7.13144e-123	3.04896e-124	1.28158e-125	5.29614e-127	2.15176e-128	8.59503e-130	3.37537e-131	1.30321e-132	4.94684e-134	1.84612e-135	6.7735e-137	2.44335e-138	8.6652e-140	3.02128e-141	1.03567e-142	3.4904e-144	1.1565e-145	3.76737e-147	1.20656e-148	3.7991e-150	1.17607e-151	3.57934e-153	1.07101e-154	3.15067e-156	9.11242e-158	2.5911e-159	7.24359e-161	1.99087e-162	5.37964e-164	1.42917e-165	3.73277e-167	9.58519e-169	2.41986e-170	6.00618e-172	1.46564e-173	3.51621e-175	8.2936e-177	1.92323e-178	4.38469e-180	9.82802e-182	2.16578e-183	4.69224e-185	9.99465e-187	2.09302e-188	4.30924e-190	8.72263e-192	1.73586e-193	3.39625e-195	6.5329e-197	1.23547e-198	2.29708e-200	4.19897e-202	7.54618e-204	1.33331e-205	2.3161e-207	3.9555e-209	6.6415e-211	1.09635e-212	1.77932e-214	2.83909e-216	4.45371e-218	6.86887e-220	1.04152e-221	1.55264e-223	2.2756e-225	3.27897e-227	4.64516e-229	6.46968e-231	8.85901e-233	1.19263e-234	1.57852e-236	2.05405e-238	2.6278e-240	3.30517e-242	4.08709e-244	4.96884e-246	5.93904e-248	6.97906e-250	8.06301e-252	9.15835e-254	1.02272e-255	1.12284e-257	1.21198e-259	1.28616e-261	1.34189e-263	1.37643e-265	1.38808e-267	1.37623e-269	1.3415e-271	1.28561e-273	1.21129e-275	1.12203e-277	1.02184e-279	9.14914e-282	8.05374e-284	6.97004e-286	5.93051e-288	4.961e-290	4.08005e-292	3.299e-294	2.62252e-296	2.04963e-298	1.57489e-300	1.18972e-302	8.83612e-305	6.45204e-307	4.63183e-309	3.26903e-311	2.26794e-313	1.54724e-315	1.03841e-317	6.92285e-320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

# Separate spectra for each channel 
